source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_10242.txt;60;sols planosoliques à gley et sols podzolisés, sur sables des Landes, de la bordure orientale du plateau landais;4002.0;6;sableux;NA;hydromorphe;plateau;NA;NA
id_ucs_10243.txt;68;sols d’apport alluvial, limono-sableux, hydromorphes, sur alluvions de la basse terrasse de la Garonne;1592.0;1;limono-sableux;NA;;plateau;NA;NA
id_ucs_10244.txt;12;sols colluviaux argilo-calcaires à hydromorphie profonde, sur colluvions molassiques des bas de pentes sur coteaux nord occidentaux;122.0;1;argileux;tres profond;;versant;Basique;NA
id_ucs_10245.txt;19;sols bruns calcaires et calciques sur molasse du Fronsadais, des bas de pentes des coteaux nord orientaux;5065.0;2;argileux;NA;;versant;Basique;NA
id_ucs_10246.txt;64;sols d’apport alluvial, plus ou moins brunifiés, calcaires, des alluvions calcaires de la basse plaine de la vallée de la Garonne;16056.0;4;limoneux;NA;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_10248.txt;317;Sols des bordures de plateaux sablo-argileux à texture de;1193.0;1;limono-argilo-sableux;moyen;;plateau;Basique;caillouteux
id_ucs_10249.txt;63;sols d’apport alluvial, plus ou moins brunifiés et plus ou moins hydromorphes, des alluvions de la basse plaine de la vallée de la Garonne;10245.0;5;limono-sableux;NA;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_10250.txt;204;Depression sablo-limoneuse à limoneuse, non calcaire, non caillouteux, profond, faiblement hydromorphe sur dépôt argileux;12524.0;3;sablo-argileux;profond;draine;bas-fond/vallee;Basique;caillouteux
id_ucs_10251.txt;57;Terres rouges à châtaigniers de plaine, limono-argileuses moyennement profondes à profondes sur argile rouge;19747.0;3;limono-argileux;moyen;draine;plaine;Basique;silex
id_ucs_10252.txt;123;Plateau limono-argileux rouge, recouvert par un horizon limoneux de couleur acajou, sur argile rouge des terres rouges à chataigniers profondes.;7505.0;3;limono-argileux;profond;draine;plateau;Basique;caillouteux
id_ucs_10253.txt;139;Plaine sablo-argileuse peu profonde, peu humide ou sableuse profonde et humide sur sable et marne cenomaniens;266.0;3;sablo-argileux;profond;draine;plaine;Basique;caillouteux
id_ucs_10254.txt;89;Collines limono-sablo-argileuses à limono-sableuses , moyennement profondes, hydromorphes, sur altérite issue de diorites;8510.0;3;limono-argilo-sableux;moyen;draine;plateau;NA;NA
id_ucs_10255.txt;90;Coteaux et replats sablo-argileux, peu profonds , sains, sur altérite sablo-limoneuse ou limono-sableux , assez profonds et hydromorphes, sur altérite argileuse, issues de granites roses;12803.0;3;limono-sablo-argileux;moyen;draine;versant;Acide;NA
id_ucs_10256.txt;91;Versants limoneux et limono-sableux, sains à hydromorphes, sur altérite sablo-argileuse issue des granites à deux micas;1961.0;3;argileux;superficiel;hydromorphe;versant;Acide;NA
id_ucs_10267.txt;318;Sols de plateaux occidentaux limoneux à limono-argileux, caillouteux du Ponthieu;6985.0;3;limono-argileux;moyen;;plateau;Basique;caillouteux
id_ucs_10269.txt;65;sols colluviaux, plus ou moins calcaires, sur colluvions et alluvions, des bas de versants de la vallée de la Garonne;255.0;1;NA;NA;hydromorphe;versant;Basique;NA
id_ucs_10270.txt;1803;Sols alluviaux parfois tourbeux, profonds, hydromorphes, de texture La à A, des marais cultivés de la Vilaine et de ses affluents;2459.0;9;argileux;profond;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_10282.txt;321;Sols de versants en pente douce limoneux à caractère colluvial du Ponthieu;3917.0;3;limoneux;profond;;versant;Basique;silex
id_ucs_10284.txt;69;sols bruns lessivés à lessivés, tronqués, hydromorphes, des alluvions de la basse terrasses de la vallée de la Garonne;5373.0;2;limono-sableux;NA;hydromorphe;plateau;NA;NA
id_ucs_10290.txt;105;Solsmoyennement profonds des fortes pentes issus de granite;7321.0;10;sablo-limoneux;moyen;;NA;Acide;NA
id_ucs_10302.txt;206;Sols moyennement profonds des plateaux littoraux issus de gneiss;2081.0;6;limono-sablo-argileux;profond;hydromorphe;plateau;Acide;NA
id_ucs_10304.txt;412;Sols des bordures de plateaux limoneux, profonds hydromorphes du Vimeu;3872.0;2;limono-argileux;profond;hydromorphe;plateau;Neutre;NA
id_ucs_10305.txt;70;sols brunifiés, à pseudogley de profondeur, des alluvions de la moyenne terrasse de la vallée de la Garonne;12735.0;5;limoneux;NA;hydromorphe;plateau;NA;NA
id_ucs_10309.txt;203;Sols profonds des collines issus de gneiss;3400.0;6;NA;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10321.txt;12026;Sols hydromorphes de dépression humide et bocagère, issus d’alluvions et de limon;658.0;6;limoneux;profond;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_10325.txt;23;sols bruns saturés hydromorphes et sols bruns calcaires, des argiles de décarbonatation du calcaire des Ondes, sur versants en bordure des vallées de la Lède et du Lausson;593.0;3;argileux;NA;hydromorphe;versant;Basique;NA
id_ucs_10328.txt;322;Sols des versants en pente forte limoneux calcaires plus ou moins superficiels du Ponthieu;18859.0;4;limono-argilo-sableux;superficiel;;plateau;Basique;caillouteux
id_ucs_10329.txt;71;sols hydromorphes à pseugogley et sols bruns lessivés, sur alluvions de la haute terrasse de la vallée de la Garonne;6629.0;4;limoneux;NA;hydromorphe;plateau;NA;caillouteux
id_ucs_10330.txt;38;sols bruns calcaires ou calciques, à charge grossière faible à moyenne, sur molasse de l’Armagnac et sols calcaires peu épais, à charge grossière faible, sur calcaire de l’Agenais, des plateaux et coteaux du Néracais;19412.0;8;argileux;superficiel;hydromorphe;plateau;Basique;NA
id_ucs_10331.txt;37;sols calcimorphes, à charge grossière moyenne, sur molasse et calcaire de l’Armagnac, des coteaux du Néracais;1338.0;8;argileux;superficiel;hydromorphe;versant;Basique;NA
id_ucs_10332.txt;36;sols calcimorphes, à texture argilo-limoneuse à argileuse, sur calcaire de l’Agenais, des buttes et plateaux du Néracais;10151.0;6;argilo-limoneux;superficiel;hydromorphe;plateau;Basique;NA
id_ucs_10333.txt;403;Sols moyennement profonds des versants encadrant la vallée de l’Elorn issus de schistes tendres;4187.0;4;limoneux;moyen;hydromorphe;versant;Acide;caillouteux
id_ucs_10334.txt;310;Sols des plateaux sur les roches métamorphiques ou cristallines non calcaires (gneiss et parfois granite) du piémont.;3427.0;2;NA;NA;;plateau;Acide;caillouteux
id_ucs_10335.txt;211;plateau sablo-limoneux à limoneux, non calcaire, profond, non caillouteuse, hydromorphe : bornais du Loudunais;2930.0;3;limoneux;profond;draine;plateau;Basique;caillouteux
id_ucs_10336.txt;212;versant, argileux, calcaires ou saturés, moyennement profond, plus ou moins humide sur marne;1038.0;3;argileux;moyen;hydromorphe;versant;Basique;NA
id_ucs_10337.txt;1808;Sols profonds hydromorphes des dépressions humides issus d’alluvions fluvio-marines;907.0;6;NA;profond;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_10338.txt;408;Sols profonds des collines issus de schiste tendre;3726.0;4;limoneux;profond;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_10339.txt;218;Plateaux argileux, non calcaires, profonds, à charge variable en cailloux siliceux, humides sur argile et grès;3880.0;2;sablo-argileux;profond;draine;plateau;Basique;caillouteux
id_ucs_10340.txt;271;Sols issus des argiles rouges acides micacées tertiaires de la Vallée du Thoré (Massif Central).;183.0;1;argileux;tres profond;;bas-fond/vallee;Acide;NA
id_ucs_10341.txt;214;plaine argileuse à limoneuse, assez profonde, calcaire ou non, sain, sur calcaire bathonien;5448.0;2;argilo-limoneux;profond;draine;plaine;Basique;caillouteux
id_ucs_10343.txt;501;Sols moyennement profonds caillouteux des buttes résiduelles du bassin de Châteaulin issus de schistes;39851.0;9;NA;moyen;;NA;Acide;caillouteux
id_ucs_10344.txt;323;Sols des versants côtiers en pente faible limono-sableux du Ponthieu;2036.0;1;sablo-limoneux;moyen;;plateau;NA;silex
id_ucs_10345.txt;72;sols lessivés hydromorphes et sols colluviaux à forte charge graveleuse, des alluvions de la haute terrasse de la vallée de la Garonne;1492.0;2;limoneux;NA;hydromorphe;plateau;NA;caillouteux
id_ucs_10346.txt;502;Sols moyennement profonds à profonds caillouteux des plateaux du bassin de Châteaulin issus de schistes;19833.0;9;NA;profond;;plateau;Acide;caillouteux
id_ucs_10347.txt;701;Sols souvent caillouteux des plateaux ondulés issus de schistes et quartzites;7140.0;8;NA;profond;hydromorphe;plateau;Acide;caillouteux
id_ucs_10348.txt;35;sols calcimorphes superficiels et sols colluviaux calcaires, sur calcaire dolomitique, des versants et vallons secs des causses du Bas Quercy;2752.0;3;NA;superficiel;;versant;Basique;NA
id_ucs_10349.txt;307;Sols issus des colluvions argileuses hétérogènes sur le glacis de raccordement reposant sur les calcaires du piémont de la Montagne Noire.;171.0;1;argileux;tres profond;;NA;Basique;NA
id_ucs_10350.txt;92;Versants et replats sablo-limoneux, sains, ou limonosableux, assez hydromorphes, assez profonds sur altérite sablo-argileuse issue des leucogranites;2759.0;3;limono-sablo-argileux;profond;draine;versant;Acide;NA
id_ucs_10351.txt;702;Sols peu profonds caillouteux de fortes pentes issus de schistes et quartzites;4980.0;8;NA;moyen;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_10352.txt;905;Sols podzoliques et sols profonds des collines des Monts d’Arrée issus de grès et schistes gréseux;1689.0;5;NA;profond;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_10353.txt;1010;Sols peu profonds issus de granite et sols hydromorphes des collines à pentes faibles des Monts d’Arrée;886.0;4;sablo-limoneux;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10354.txt;1025;Sols peu profonds de pentes faibles issus de granite et sols hydromorphes souvent tourbeux;521.0;5;sablo-limoneux;moyen;;bord de cours d'eau;Acide;NA
id_ucs_10355.txt;202;Versant, sablo-argileux à argileux, calcaire? moyennement profond, sain sur marne et grès;3908.0;2;argilo-sableux;moyen;draine;versant;Basique;NA
id_ucs_10356.txt;207;versant, argileux, calcaires ou saturés, moyennement profond, plus ou moins humide sur marne et grès;2521.0;3;argileux;moyen;draine;versant;Basique;NA
id_ucs_10359.txt;306;Sols issus des éboulis et colluvions hétérogènes de schistes et micaschistes du piémont de la Montagne Noire.;459.0;2;NA;tres profond;;NA;Acide;NA
id_ucs_10360.txt;1807;Sols profonds d’hydromorphie moyenne, cultivés, issus de tangue, du marais blanc de la baie du Mont-Saint-Michel;9607.0;4;argileux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_10362.txt;1601;Sols tourbeux de pente;714.0;2;NA;profond;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_10363.txt;1602;Sols tourbeux de la dépression du Yeun Ellez;1093.0;3;NA;profond;;bas-fond/vallee;NA;NA
id_ucs_10364.txt;4010;Sols profonds de pentes faibles et concaves issus de schistes;245.0;1;NA;profond;;NA;Acide;NA
id_ucs_10365.txt;331;Sols des vallées alluviales étroites, hydromorphes du Ponthieu;835.0;3;limono-argileux;profond;hydromorphe;bas-fond/vallee;Basique;caillouteux
id_ucs_10366.txt;1806;Sols profonds faiblement hydromorphes, issus de tangue, des polders de la baie du Mont Saint Michel;1680.0;3;limoneux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_10367.txt;4012;Sols peu profonds à profonds des pentes fortes et convexes des contreforts des Monts d’Arrée issus de schistes;2485.0;6;NA;profond;hydromorphe;NA;Acide;caillouteux
id_ucs_10368.txt;33;sols colluviaux calcaires, de colluvions molassiques, des bas de pentes et vallons secs du Pays de Serres;847.0;4;argileux;tres profond;hydromorphe;NA;Basique;NA
id_ucs_10370.txt;75;sols d’apport alluvial, à matrice brun-rouge en profondeur, localement à charge grossière moyenne, des alluvions de la basse terrasse de la vallée du Lot;6364.0;4;limono-argilo-sableux;NA;hydromorphe;plateau;NA;NA
id_ucs_10376.txt;1809;Sols profonds hydromorphes, issus de tourbe et tangue, du marais noir de Dol de Bretagne;2689.0;6;argileux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_10379.txt;1704;Sols poldérisés hydromorphes de marais et sols de sable cultivés de littoral;550.0;2;sableux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_10380.txt;1603;Sols hydromorphes des prairies humides et tourbières de Langazel;300.0;3;NA;profond;hydromorphe;bas-fond/vallee;NA;NA
id_ucs_10383.txt;2015;Sols moyennement profonds à profonds à tendance hydromorphe des plateaux issus de gneiss et localement de micaschistes (formation de St Malo);1827.0;10;sablo-limoneux;moyen;hydromorphe;plateau;Acide;NA
id_ucs_10384.txt;2003;Sols peu profonds des îles;309.0;2;sablo-limoneux;superficiel;;NA;Acide;NA
id_ucs_10385.txt;4013;Sols moyennement profonds des buttes à pentes fortes et convexes des contreforts des Monts d’Arrée, Montagnes Noires et du Menez Hom issus de schistes et grès parfois quartzitiques;12966.0;10;NA;profond;hydromorphe;NA;Acide;caillouteux
id_ucs_10387.txt;332;Sols des vallées sèches, étroites, limono-sableux sains à caractère colluvial du Ponthieu;1794.0;2;limono-argileux;profond;;versant;Basique;NA
id_ucs_10388.txt;2016;Sols moyennement profonds localement hydromorphes de littoral issus de gneiss et localement de micaschistes (formation de St Malo);3012.0;7;sablo-limoneux;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10391.txt;76;sols bruns hydromorphes, sols lessivés et sols paléofersiallitiques, des alluvions des terrasses moyenne et supérieure de la vallée du Lot;4249.0;7;limono-sablo-argileux;NA;hydromorphe;plateau;Acide;caillouteux
id_ucs_10392.txt;32;sols calcimorphes peu épais, lithiques, sur calcaire de l’Agenais, des falaises du Pays de Serres;33078.0;8;argileux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_10408.txt;22;sols bruns calciques, argilo-limoneux, sur molasse de l’Agenais, des plateaux de Monflanquin;1733.0;1;argilo-limoneux;NA;;plateau;NA;NA
id_ucs_10409.txt;302;Sols profonds à moyennement profonds des versants en pente douce issus de micaschistes;20645.0;10;NA;profond;;versant;NA;NA
id_ucs_10411.txt;1016;Sols moyennement profonds des collines parfois boisées issus de granite;4290.0;8;sablo-limoneux;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10412.txt;1016;Sols moyennement profonds des hautes collines bocagères parfois boisées issus de granite;2211.0;8;sablo-limoneux;moyen;;NA;Acide;NA
id_ucs_10413.txt;1015;Sols peu profonds des collines parfois boisées à pentes fortes issus de granite;1107.0;5;NA;superficiel;;NA;Acide;NA
id_ucs_10416.txt;333;Sols des larges vallées alluviales limoneux très hydromorphes du Ponthieu;2087.0;3;limoneux;moyen;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_10417.txt;1045;Sols fréquemment hydromorphes de la cuvette de Theix issus de granite d’anatexie;3201.0;6;limono-sablo-argileux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10420.txt;31;sols calcimorphes, à charge grossièremoyenne, sur calcaire et molasse de l’Agenais, des versants et vallons du Pays de Serres;19657.0;8;argileux;superficiel;hydromorphe;versant;Basique;NA
id_ucs_10421.txt;254;Sols de la plaine molassique à versants à pentes faibles, avec sols calcaires dominants, de la Dépression de Revel.;2979.0;6;argileux;tres profond;hydromorphe;versant;Basique;NA
id_ucs_10422.txt;77;sols lessivés hydromorphes, à concrétions ferromanganiques localisées, des alluvions des moyennes terrasses de la vallée de Lot;5077.0;4;argilo-limoneux;NA;hydromorphe;plateau;NA;NA
id_ucs_10423.txt;1060;Sols peu profonds des sommets de buttes à profonds des versants, fortement hydromorphes en bas de versant, des paysages mixtes, issus de granite;1126.0;7;NA;profond;hydromorphe;versant;Acide;NA
id_ucs_10425.txt;1066;Sols moyennement profonds bien drainés des buttes granitiques et sols hydromorphes des replats formant des paysages mixtes et peu encaissés;4709.0;9;sablo-argilo-limoneux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10428.txt;80;sols bruns calcaires et sols bruns lessivés, sur molasse du Fronsadais, des coteaux en bordure de la vallée du Dropt;9056.0;5;argileux;NA;hydromorphe;versant;Basique;NA
id_ucs_10432.txt;2023;Sols peu épais, bien drainés des bordures littorales issus de gneiss;2863.0;7;NA;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_10433.txt;2022;Sols peu épais issus de gneiss parfois hydromorphes, des plateaux légumiers et plaines gneissiques;1753.0;6;sablo-limoneux;moyen;hydromorphe;plateau;Acide;NA
id_ucs_10434.txt;1303;Paléosols cultivés des buttes et longs versants issus d’alluvions anciennes du Blavet cimentées voire rubéfiées;677.0;5;NA;profond;hydromorphe;plateau;Acide;caillouteux
id_ucs_10435.txt;1307;Sols fréquemment caillouteux des terrasses parfois rubéfiées de l’Oust, la Vilaine et l’Aff;4679.0;10;limono-sablo-argileux;profond;hydromorphe;plateau;Acide;caillouteux
id_ucs_10441.txt;3016;Sols peu à moyennement profonds des versants abrupts des vallons et des plateaux bocagers, issus des schistes micacés d’origine volcano-sédimentaire de Belle-Ile;4725.0;6;NA;moyen;hydromorphe;plateau;Acide;caillouteux
id_ucs_10455.txt;29;sols paléofersiallitiques calciques et sols calcimorphes colluviaux, sur calcaire crétacé, des versants du Périgord Noir;6561.0;6;argileux;tres profond;;versant;Basique;caillouteux
